Year,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship,Scholarship_Category_Ratio
2023,Andhra Pradesh,Krishna,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balod,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balod,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Gariyaband,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Gariyaband,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Sakti,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Bharuch,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Chhotaudepur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Mahisagar,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Vadodara,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Bandipora,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Bandipora,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Jharkhand,Saraikela Kharsawan,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Jharkhand,Dhanbad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Bagalkote,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Bagalkote,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Ballari,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Ballari,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Belagavi,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Belagavi,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Dharwad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Dharwad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Gadag,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Gadag,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Kolar,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Koppal,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Koppal,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Mandya,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Mandya,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Mysuru,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Shivamogga,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Udupi,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Karnataka,Vijayapura,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Madhya Pradesh,Chhindwara,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Madhya Pradesh,Jabalpur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Madhya Pradesh,Jabalpur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Madhya Pradesh,Mandsaur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Madhya Pradesh,Seoni,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Maharashtra,Gondia,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Maharashtra,Nashik,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Maharashtra,Satara,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Maharashtra,Wardha,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Odisha,Bargarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Odisha,Bargarh,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Odisha,Khordha,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Odisha,Mayurbhanj,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Odisha,Mayurbhanj,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Rajasthan,Pratapgarh(1),Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Rajasthan,Rajsamand,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Rajasthan,Sawai Madhopur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Rajasthan,Sawai Madhopur,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Rajasthan,Tonk,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Tamil Nadu,Kanchipuram,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Tamil Nadu,Villupuram,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Telangana,Adilabad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Telangana,Khammam,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Telangana,Mahabubabad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Telangana,Nizamabad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Telangana,Vikarabad,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Telangana,Warangal,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Uttarakhand,Dehradun,Non-Aspirational,St,6,Girls,10000,0.09338189529978562
2023,Andhra Pradesh,East Godavari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Andhra Pradesh,Guntur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Andhra Pradesh,Nandyal,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Andhra Pradesh,Prakasam,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Bihar,Saran,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Bihar,Vaishali,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chandigarh,Chandigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balod,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Bemetara,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balod,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balod,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Dhamtari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Durg,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Gariyaband,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Gariyaband,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Gariyaband,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Gariyaband,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Jashpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Jashpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Jashpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Kabirdham,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Korea,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Korea,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raigarh,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Raipur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Balod,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surajpur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Chhattisgarh,Surguja,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Bharuch,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Bharuch,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Bharuch,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Chhotaudepur,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Gandhinagar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Panch Mahals,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Surat,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Vadodara,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Dang,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Navsari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Tapi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Gujarat,Valsad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Himachal Pradesh,Kangra,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Ganderbal,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Rajouri,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Rajouri,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Ramban,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jammu & Kashmir,Reasi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jharkhand,Jamtara,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Jharkhand,Saraikela Kharsawan,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bagalkote,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bagalkote,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bagalkote,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Ballari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Ballari,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Belagavi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Belagavi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Belagavi,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bidar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bidar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bidar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chikkaballapura,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chikkaballapura,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chikkamagaluru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Chitradurga,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Dakshina Kannada,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Davangere,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Dharwad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Dharwad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Dharwad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Dharwad,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Gadag,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Gadag,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Gadag,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Haveri,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Kolar,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Koppal,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Koppal,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Koppal,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Koppal,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Mysuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Mysuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Mysuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Mysuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Shivamogga,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Shivamogga,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Tumakuru,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Uttara Kannada,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Uttara Kannada,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Karnataka,Uttara Kannada,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Kerala,Ernakulam,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
2023,Madhya Pradesh,Betul,Non-Aspirational,St,7,Girls,10000,0.09338189529978562
